Unnamed: 0,Gender,EthnicGroup,ParentEduc,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours,Average Score
454,0,2,0,1,,1,1,Moderate,5 - 10,0.0059333333333333
455,1,2,1,1,married,2,1,,5 - 10,0.0046666666666666
456,0,3,1,1,divorced,2,0,Moderate,5 - 10,0.0085666666666666
457,1,3,0,1,single,1,1,Few,5 - 10,0.0052333333333333
458,0,4,1,1,married,1,2,Few,,0.01
459,1,1,2,2,married,2,0,Moderate,5 - 10,0.0068333333333333
460,1,2,1,1,married,1,0,Few,< 5,0.0054666666666666
461,1,1,4,1,married,2,1,Few,5 - 10,0.0050999999999999
462,0,4,4,1,divorced,0,0,Few,5 - 10,0.007
463,0,2,4,1,widowed,2,1,Moderate,5 - 10,0.0086
464,1,0,1,0,divorced,2,1,,5 - 10,0.0065
465,0,2,4,1,married,2,0,Moderate,5 - 10,0.0087333333333333
466,0,3,0,1,divorced,2,0,Few,> 10,0.0031666666666666
467,1,0,2,0,married,1,0,Many,> 10,0.0070666666666666
468,0,0,2,0,single,1,1,Moderate,5 - 10,0.0085
469,1,5,4,1,married,1,1,Few,5 - 10,0.0081666666666666
470,0,2,0,0,divorced,2,0,Few,5 - 10,0.0086
471,0,2,2,2,married,1,1,,< 5,0.0068
472,0,2,0,0,married,2,1,Moderate,5 - 10,0.0079333333333333
473,0,3,5,1,married,2,0,Moderate,> 10,0.0060999999999999
474,0,1,0,2,single,2,1,Few,5 - 10,0.0090333333333333
475,0,3,1,0,,2,1,Moderate,> 10,0.0078
476,1,4,1,0,single,2,1,Few,5 - 10,0.0068
477,1,3,6,1,married,2,0,Few,5 - 10,0.0073333333333333
478,0,3,3,1,single,0,1,Few,5 - 10,0.0062333333333333
479,1,4,0,1,single,2,1,Moderate,> 10,0.0072666666666666
480,1,1,2,0,married,2,1,Few,5 - 10,0.0070666666666666
481,0,3,0,2,married,2,1,Moderate,5 - 10,0.0055666666666666
482,1,5,4,1,married,2,1,Few,> 10,0.0067
483,1,0,2,1,divorced,2,1,Few,5 - 10,0.0052333333333333
484,0,1,0,1,single,1,0,Moderate,< 5,0.0050999999999999
485,1,2,2,1,married,2,0,,< 5,0.0069333333333333
486,1,3,4,1,married,2,1,Moderate,5 - 10,0.0054666666666666
487,0,2,0,1,married,2,2,Moderate,5 - 10,0.0069666666666666
488,1,1,5,0,divorced,1,1,Few,5 - 10,0.0058666666666666
489,1,0,0,0,,0,1,Moderate,5 - 10,0.0078333333333333
490,0,0,0,1,married,1,0,Few,< 5,0.0074666666666666
491,0,2,0,2,divorced,2,2,,5 - 10,0.0066
492,0,2,4,1,married,2,0,Few,5 - 10,0.0085333333333333
493,0,2,1,1,married,2,1,Many,< 5,0.0084
494,0,1,2,1,divorced,1,1,Few,< 5,0.0061333333333333
495,1,3,2,0,divorced,2,1,Moderate,5 - 10,0.0066
496,0,2,4,1,married,1,0,Moderate,< 5,0.0050666666666666
497,0,3,4,0,,2,0,Few,5 - 10,0.0070999999999999
499,1,4,4,1,married,2,1,Moderate,< 5,0.0070666666666666
500,0,3,3,1,married,2,1,Few,5 - 10,0.0079333333333333
501,0,1,0,0,married,2,1,,< 5,0.0088666666666666
502,1,2,4,1,divorced,2,1,,,0.0059333333333333
503,0,4,0,0,married,1,1,Moderate,> 10,0.0095666666666666
504,0,3,3,1,single,1,1,Few,5 - 10,0.0053
505,0,1,5,1,married,2,1,Moderate,< 5,0.0079
506,1,0,2,1,married,1,1,Few,5 - 10,0.0069333333333333
508,1,2,6,1,single,2,0,Moderate,5 - 10,0.0078
509,0,2,1,1,married,1,0,Few,5 - 10,0.009
510,1,3,4,1,married,2,0,Moderate,5 - 10,0.0073333333333333
511,1,0,6,1,,2,1,Few,< 5,0.0050999999999999
512,1,3,5,1,married,1,0,Few,< 5,0.0053666666666666
513,0,1,5,0,divorced,1,1,Moderate,5 - 10,0.0059666666666666
514,0,1,3,0,single,2,1,Moderate,5 - 10,0.0089333333333333
515,0,2,5,0,married,2,0,Few,5 - 10,0.0082666666666666
516,0,3,4,1,married,2,0,Few,,0.0082333333333333
517,0,4,4,0,divorced,0,1,Few,5 - 10,0.0069
518,0,3,5,0,single,1,0,Few,5 - 10,0.0075
519,0,1,2,0,married,2,0,Moderate,5 - 10,0.0074666666666666
520,1,3,6,1,married,2,0,Moderate,5 - 10,0.0057333333333333
521,0,2,0,1,single,2,1,Moderate,5 - 10,0.0087
522,1,5,1,1,married,2,1,Moderate,> 10,0.0062333333333333
523,1,2,3,2,widowed,1,1,Few,5 - 10,0.0056333333333333
524,1,2,2,0,married,2,0,Few,,0.0051333333333333
525,1,5,4,1,single,2,1,Moderate,> 10,0.0063333333333333
526,1,2,5,0,single,2,1,Moderate,< 5,0.0057333333333333
527,0,2,2,1,divorced,2,1,Few,5 - 10,0.0043999999999999
528,0,3,1,1,single,2,0,Few,< 5,0.0038
529,0,2,0,1,married,0,0,Few,5 - 10,0.0066666666666666
530,0,2,0,0,married,3,1,Few,5 - 10,0.0069333333333333
531,0,2,5,1,married,0,1,Few,5 - 10,0.0049666666666666
532,1,4,0,0,single,2,1,Few,< 5,0.0058666666666666
533,0,4,0,0,married,2,0,Moderate,5 - 10,0.0087
534,1,1,2,0,married,2,0,Few,> 10,0.0071333333333333
535,0,2,1,0,married,2,1,Moderate,5 - 10,0.0077333333333333
536,1,5,0,0,single,0,0,Few,< 5,0.0053333333333333
537,0,3,2,1,married,0,1,Few,5 - 10,0.0058
538,1,5,1,0,,2,0,Few,< 5,0.0072
539,1,0,0,0,married,2,0,Moderate,> 10,0.0093
540,1,2,2,0,married,2,0,Few,5 - 10,0.0070666666666666
541,1,5,0,2,single,2,0,Few,< 5,0.0078
542,0,5,0,1,divorced,1,1,Moderate,5 - 10,0.0080333333333333
543,0,3,0,1,single,1,0,Few,> 10,0.0092
544,0,3,6,1,married,2,1,Few,5 - 10,0.0064333333333333
545,1,4,5,0,married,1,1,Few,5 - 10,0.0082
546,0,0,5,0,married,2,1,Moderate,5 - 10,0.0096333333333333
547,1,2,2,0,divorced,1,1,Few,< 5,0.0067
548,0,2,2,1,married,1,0,Moderate,< 5,0.0063666666666666
549,1,2,3,1,married,2,1,Few,< 5,0.0072666666666666
550,1,2,5,1,,2,1,,< 5,0.0070999999999999
551,1,1,1,0,married,1,0,Few,5 - 10,0.009
552,0,1,6,1,married,0,0,Moderate,5 - 10,0.0044333333333333
553,1,3,4,1,married,1,0,Few,5 - 10,0.0068666666666666
554,1,4,0,1,divorced,1,1,Few,> 10,0.0047666666666666
555,0,2,4,2,single,1,0,,> 10,0.0035666666666666
557,1,2,3,1,single,1,1,Few,5 - 10,0.0067
558,0,1,0,1,single,2,0,Few,< 5,0.0062333333333333
559,1,3,5,1,married,2,1,Few,> 10,0.0068
560,0,3,4,0,divorced,2,0,Moderate,,0.0076
561,0,2,4,1,single,1,1,Moderate,> 10,0.0072999999999999
562,1,2,1,0,married,1,0,Few,< 5,0.0092
563,0,3,4,0,divorced,2,1,Few,5 - 10,0.0074333333333333
564,1,1,1,1,married,2,2,Few,< 5,0.0047
565,1,1,0,1,divorced,2,0,Few,< 5,0.0043999999999999
566,0,4,1,0,single,0,0,Moderate,5 - 10,0.0094666666666666
567,0,3,3,0,married,3,1,Few,5 - 10,0.0070999999999999
568,1,1,2,1,married,1,1,Many,< 5,0.0052
569,1,5,1,1,single,1,1,Few,,0.0069
570,1,1,6,0,divorced,1,1,Few,5 - 10,0.0073333333333333
571,1,0,1,1,married,0,1,Few,5 - 10,0.0090333333333333
572,0,2,4,2,single,2,0,Moderate,> 10,0.0057666666666666
573,0,2,2,0,,2,1,Few,5 - 10,0.006
574,0,5,2,1,,2,0,Few,> 10,0.0076666666666666
575,1,0,0,2,married,2,1,Many,5 - 10,0.0049333333333333
576,1,0,4,0,married,2,1,,5 - 10,0.0054666666666666
577,0,1,2,1,married,2,1,Few,< 5,0.0084666666666666
578,0,1,4,0,single,2,0,Few,> 10,0.0054666666666666
579,0,3,3,1,married,1,0,Moderate,< 5,0.006
580,0,3,5,1,married,2,0,Few,< 5,0.0089
581,0,4,5,1,divorced,0,1,Moderate,5 - 10,0.0076333333333333
582,0,3,1,1,widowed,2,1,Few,5 - 10,0.0071333333333333
583,0,5,0,0,single,2,1,Few,> 10,0.0077333333333333
586,0,0,2,1,married,2,1,Moderate,5 - 10,0.0067
587,0,2,1,1,married,1,1,Few,< 5,0.0055666666666666
588,0,2,4,1,,1,0,Few,< 5,0.0060333333333333
589,0,0,5,1,single,2,1,Few,5 - 10,0.0059666666666666
590,1,2,4,1,widowed,2,0,Moderate,< 5,0.0054666666666666
591,1,5,5,1,widowed,2,1,Moderate,5 - 10,0.0058666666666666
592,1,4,1,1,married,0,1,,5 - 10,0.0064333333333333
593,0,5,6,2,married,2,1,Moderate,5 - 10,0.0074333333333333
594,0,2,1,0,married,1,0,Few,5 - 10,0.0098
595,0,2,1,0,married,2,1,Few,> 10,0.007
596,1,1,2,1,married,1,0,Few,5 - 10,0.0023
597,1,0,5,1,married,0,1,Few,5 - 10,0.005
598,0,3,2,1,married,2,1,Moderate,> 10,0.0074333333333333
599,0,3,5,1,single,2,0,Few,5 - 10,0.0076
600,0,5,3,1,single,2,1,Few,< 5,0.0058333333333333
601,0,2,2,1,divorced,2,0,Few,5 - 10,0.0029333333333333
602,0,4,4,1,married,2,0,Few,5 - 10,0.0078
603,1,3,2,1,married,2,1,Few,5 - 10,0.0056
604,1,3,3,0,married,2,2,,< 5,0.0085333333333333
605,1,2,5,1,divorced,2,1,Moderate,< 5,0.0067333333333333
606,0,2,0,1,,0,1,,5 - 10,0.0081
607,0,2,3,1,married,2,1,Few,5 - 10,0.0051333333333333
608,0,5,4,2,divorced,0,1,,5 - 10,0.0060666666666666
609,0,1,0,1,married,1,0,Few,< 5,0.0061333333333333
610,1,3,4,0,married,2,1,Moderate,5 - 10,0.0064
611,0,2,4,1,married,2,1,Moderate,< 5,0.0059333333333333
612,1,2,1,0,married,2,1,,< 5,0.0089333333333333
614,0,0,0,1,married,2,0,Moderate,5 - 10,0.0089333333333333
615,0,2,2,1,married,2,1,Few,5 - 10,0.0066666666666666
616,0,4,1,1,single,2,2,Moderate,5 - 10,0.004
617,1,3,1,1,,2,0,Moderate,5 - 10,0.0083
618,1,3,3,1,married,2,1,Few,5 - 10,0.0087666666666666
619,1,5,0,0,married,0,0,Moderate,< 5,0.0065
620,0,2,2,1,single,2,1,Few,> 10,0.0050666666666666
621,1,1,6,1,single,1,2,Moderate,5 - 10,0.0060999999999999
622,1,2,2,0,married,2,1,Few,> 10,0.0054333333333333
623,1,0,4,0,divorced,0,1,Moderate,5 - 10,0.0091333333333333
624,0,5,1,1,married,1,0,Few,< 5,0.0059666666666666
625,1,3,4,0,married,1,1,,< 5,0.0098
626,1,1,0,0,divorced,0,1,Few,5 - 10,0.0065
627,1,3,0,1,divorced,2,0,Few,,0.0051666666666666
628,1,3,4,1,married,1,0,Few,5 - 10,0.0051333333333333
629,0,2,5,0,married,1,1,,5 - 10,0.0050666666666666
630,1,3,4,1,single,0,1,Few,5 - 10,0.0065
631,1,1,2,1,widowed,1,1,Few,5 - 10,0.0069
632,0,1,1,0,married,2,1,Few,> 10,0.0074666666666666
633,0,2,2,1,married,2,0,Moderate,5 - 10,0.0082666666666666
635,1,0,2,1,married,2,1,,5 - 10,0.0069666666666666
637,0,3,5,0,single,0,2,Few,< 5,0.0082666666666666
638,1,4,4,2,married,1,1,Few,5 - 10,0.008
639,0,3,6,1,single,0,1,Few,5 - 10,0.0072
640,1,3,2,1,single,2,0,Moderate,> 10,0.0048666666666666
641,0,3,0,0,,2,1,Few,> 10,0.0085333333333333
642,0,1,5,1,married,0,1,Few,< 5,0.0073333333333333
643,0,4,2,0,single,1,1,,5 - 10,0.0079333333333333
644,1,1,2,1,single,2,1,Few,< 5,0.0063
645,0,1,1,0,married,0,1,Few,5 - 10,0.0073333333333333
646,0,5,0,1,married,1,1,Moderate,> 10,0.0067
647,0,4,6,1,single,2,1,Few,< 5,0.0063
648,0,5,2,1,single,1,1,Few,5 - 10,0.0053333333333333
649,0,3,4,0,divorced,0,1,,5 - 10,0.0073666666666666
650,1,2,5,0,single,2,1,Moderate,> 10,0.0054
651,0,0,2,0,married,1,1,Many,5 - 10,0.0076
652,0,3,4,0,married,2,1,Few,< 5,0.0087333333333333
653,0,0,0,0,single,2,0,Few,5 - 10,0.0069666666666666
654,0,1,5,1,divorced,2,1,Few,5 - 10,0.0077
655,0,1,4,1,married,2,0,Few,,0.0065333333333333
656,1,2,0,1,married,2,0,Moderate,> 10,0.0070666666666666
657,1,3,5,1,married,2,0,Few,> 10,0.0066333333333333
658,0,3,0,1,married,3,1,Moderate,5 - 10,0.0053666666666666
659,1,3,0,1,divorced,2,1,Moderate,5 - 10,0.0087333333333333
661,1,2,5,1,married,0,0,Few,5 - 10,0.0065333333333333
662,0,3,4,1,divorced,1,1,Few,< 5,0.0064333333333333
663,0,2,2,1,,2,1,Moderate,5 - 10,0.0067
664,1,5,0,1,married,1,1,Few,,0.0069666666666666
665,0,2,5,0,single,2,0,Few,5 - 10,0.0056666666666666
666,0,2,4,0,married,2,1,Few,5 - 10,0.0069
667,0,1,1,1,married,2,0,Moderate,< 5,0.0080666666666666
668,1,2,4,1,single,1,1,Moderate,5 - 10,0.0070666666666666
669,1,3,0,0,single,2,1,Moderate,5 - 10,0.0076666666666666
670,0,2,2,1,married,0,0,Few,< 5,0.0066333333333333
671,1,3,0,1,married,2,1,,< 5,0.0051666666666666
672,0,2,4,1,married,1,1,Few,5 - 10,0.0075666666666666
673,0,2,0,2,married,2,0,Few,5 - 10,0.0077666666666666
674,0,3,2,0,divorced,1,1,Few,5 - 10,0.0076
675,0,1,4,0,married,2,1,Few,5 - 10,0.006
676,0,4,4,0,divorced,2,1,,5 - 10,0.0075666666666666
677,0,2,6,0,single,2,0,Few,> 10,0.0077333333333333
678,1,3,0,2,married,1,1,Few,5 - 10,0.0079333333333333
679,1,3,4,2,divorced,2,1,Moderate,5 - 10,0.0061333333333333
680,0,3,2,1,divorced,1,1,Many,< 5,0.0070333333333333
682,1,1,2,1,divorced,1,1,Few,5 - 10,0.0057666666666666
683,0,2,6,0,divorced,1,1,Few,5 - 10,0.0038
684,1,1,4,2,married,1,1,Few,< 5,0.0064666666666666
685,0,4,3,0,single,2,1,Few,> 10,0.0099
686,1,4,4,0,single,2,1,,5 - 10,0.0076
687,1,5,0,1,divorced,1,1,Few,> 10,0.0079
688,1,0,2,1,divorced,2,1,Few,5 - 10,0.0051666666666666
689,1,4,4,1,married,2,1,Moderate,5 - 10,0.0088666666666666
690,0,2,0,1,married,0,1,Moderate,5 - 10,0.005
691,0,4,0,1,married,2,0,Few,< 5,0.0073333333333333
692,0,2,6,0,divorced,2,1,,> 10,0.0074666666666666
693,0,3,0,1,married,1,1,Few,5 - 10,0.0077
694,0,2,5,1,single,2,1,Few,5 - 10,0.0056
695,0,3,4,1,married,3,0,Few,> 10,0.0086
696,0,5,0,0,married,2,1,Few,< 5,0.008
697,0,0,1,1,,2,0,Moderate,< 5,0.0065
698,0,3,0,0,married,2,1,Few,5 - 10,0.0071333333333333
699,1,2,2,1,divorced,0,1,Moderate,5 - 10,0.0062
700,0,4,1,0,single,1,1,Moderate,5 - 10,0.0082333333333333
701,0,5,5,1,married,0,0,Few,,0.0063333333333333
702,1,0,1,0,married,1,1,,< 5,0.0085333333333333
703,0,3,6,2,married,0,1,Few,5 - 10,0.0063
704,0,1,5,0,married,2,1,Moderate,< 5,0.0060333333333333
705,1,0,6,1,single,1,1,Few,5 - 10,0.0067333333333333
706,1,3,2,1,married,1,1,Few,5 - 10,0.0039
707,1,2,4,2,married,2,1,Moderate,5 - 10,0.0059
708,1,3,2,1,married,0,1,Few,< 5,0.0080666666666666
709,0,3,0,0,divorced,2,1,,5 - 10,0.0053666666666666
710,1,2,4,0,divorced,2,1,,5 - 10,0.0089
711,0,4,5,0,divorced,2,1,Few,5 - 10,0.0083333333333333
712,0,3,4,1,married,2,1,Moderate,5 - 10,0.0099
713,1,3,3,1,divorced,2,0,Few,< 5,0.0081333333333333
714,0,1,5,0,married,1,0,Few,> 10,0.0070666666666666
715,0,1,0,0,married,1,1,,< 5,0.0085
716,1,2,0,0,divorced,0,1,Few,< 5,0.0070333333333333
717,0,2,0,0,single,2,1,Moderate,5 - 10,0.0097
718,0,2,2,1,widowed,1,1,Moderate,5 - 10,0.0076666666666666
719,1,4,0,0,divorced,0,2,,< 5,0.0077
720,0,2,4,1,married,1,0,Few,5 - 10,0.0069
721,1,3,5,0,married,1,1,Few,5 - 10,0.0058333333333333
722,0,1,5,2,single,1,1,Few,< 5,0.0083333333333333
723,1,2,2,1,married,1,0,Few,5 - 10,0.0047333333333333
724,1,1,4,1,divorced,2,1,Moderate,> 10,0.0043999999999999
725,1,4,4,0,married,0,1,Moderate,< 5,0.0071333333333333
726,0,4,6,0,single,2,1,Moderate,> 10,0.0073333333333333
727,1,4,5,0,married,1,1,,5 - 10,0.0059666666666666
728,0,3,2,1,single,2,1,Few,< 5,0.0080666666666666
729,1,2,4,1,single,1,0,Moderate,< 5,0.0042333333333333
730,0,1,0,0,divorced,2,1,Moderate,< 5,0.0072666666666666
731,1,5,5,1,divorced,2,2,,< 5,0.0046666666666666
732,0,2,4,0,married,0,1,Few,> 10,0.0089
733,1,5,6,1,divorced,2,1,,5 - 10,0.0048666666666666
734,0,4,4,1,married,0,1,Few,> 10,0.0055
735,1,2,3,2,married,2,0,Moderate,< 5,0.0059
736,1,2,0,1,married,1,1,,5 - 10,0.0086666666666666
737,0,5,4,0,married,2,0,Many,5 - 10,0.0064
738,1,3,0,1,married,3,0,Few,5 - 10,0.0075
739,1,2,2,1,married,1,1,,5 - 10,0.0059333333333333
740,1,3,1,1,married,0,1,Few,> 10,0.0073999999999999
741,0,5,0,1,married,2,1,Few,5 - 10,0.005
742,0,2,2,1,married,2,1,Moderate,5 - 10,0.0082333333333333
743,0,2,0,0,married,2,1,Moderate,5 - 10,0.0068
744,1,1,4,1,married,1,1,Few,5 - 10,0.0053
745,1,5,0,1,,1,0,Moderate,< 5,0.0074333333333333
746,1,3,2,1,married,1,1,Few,5 - 10,0.0072999999999999
747,1,2,4,1,married,2,1,Few,5 - 10,0.0067
748,0,5,1,1,married,2,0,Moderate,5 - 10,0.0056333333333333
749,1,1,4,0,married,2,1,Moderate,5 - 10,0.0085666666666666
750,1,3,5,0,married,2,0,Few,,0.0069333333333333
751,1,4,4,1,,0,1,Few,> 10,0.0067333333333333
752,1,2,3,0,single,0,1,Few,,0.0076333333333333
753,0,2,5,0,married,2,0,Few,5 - 10,0.0084
754,1,2,0,1,single,1,1,Moderate,5 - 10,0.0056
755,0,4,0,1,married,2,1,Moderate,> 10,0.0091666666666666
756,1,3,4,1,married,2,0,Few,> 10,0.0055666666666666
757,1,4,1,0,married,2,0,,5 - 10,0.007
758,0,3,4,0,married,1,1,Moderate,5 - 10,0.0059333333333333
759,1,1,4,0,,2,1,Few,5 - 10,0.0074333333333333
760,0,2,2,1,married,2,1,Few,5 - 10,0.0063
761,0,3,5,1,,2,1,Few,5 - 10,0.0053333333333333
762,1,3,5,0,single,0,0,Moderate,5 - 10,0.0079
763,0,1,2,1,divorced,0,1,Few,5 - 10,0.0060666666666666
764,1,3,4,1,married,2,1,,5 - 10,0.0060666666666666
765,0,1,2,1,married,2,1,,5 - 10,0.0072666666666666
766,0,5,2,0,widowed,1,1,Few,< 5,0.0069333333333333
767,1,1,2,0,single,2,1,,5 - 10,0.0066
768,0,3,5,1,married,0,1,Few,> 10,0.0070333333333333
769,1,0,4,1,,0,1,Few,5 - 10,0.0056666666666666
770,1,1,2,1,,2,1,,< 5,0.0048333333333333
771,1,3,1,1,married,1,1,Moderate,> 10,0.0077
772,0,1,5,0,married,0,1,,< 5,0.0060333333333333
773,0,2,1,1,married,2,1,Moderate,5 - 10,0.0072999999999999
774,1,1,6,1,single,0,0,Moderate,5 - 10,0.0062
775,0,1,5,1,married,1,1,Moderate,< 5,0.0053333333333333
776,0,1,2,2,single,1,0,Few,< 5,0.0068666666666666
777,0,2,4,1,single,1,0,Moderate,5 - 10,0.0041333333333333
778,0,5,6,0,married,2,1,,> 10,0.0079
779,1,4,0,0,widowed,1,0,Few,5 - 10,0.0088666666666666
780,0,3,0,1,,1,0,Few,5 - 10,0.0053666666666666
781,0,1,3,1,married,2,1,Few,< 5,0.0083
782,0,1,6,0,married,2,0,Moderate,5 - 10,0.0081
783,0,2,0,0,married,2,1,Moderate,5 - 10,0.0057666666666666
784,1,2,1,0,married,2,0,Moderate,< 5,0.0081333333333333
785,0,1,5,0,married,2,0,Few,5 - 10,0.0042333333333333
786,0,4,5,1,married,1,1,Few,5 - 10,0.0077333333333333
787,0,1,4,1,single,1,0,Moderate,< 5,0.0029
788,1,2,0,2,single,1,1,Few,5 - 10,0.0065666666666666
789,0,2,3,1,married,2,1,Moderate,5 - 10,0.0059333333333333
790,0,1,2,1,,2,1,,> 10,0.0057333333333333
791,0,5,4,1,divorced,1,1,Few,> 10,0.0067666666666666
792,1,3,2,1,married,1,1,,< 5,0.0069
793,1,4,5,0,married,0,0,Few,< 5,0.0079
794,0,1,2,1,widowed,1,1,Few,5 - 10,0.0049
795,0,4,0,0,divorced,1,0,Moderate,5 - 10,0.0067
796,1,3,2,1,divorced,2,1,,5 - 10,0.007
797,0,4,0,1,married,2,1,,5 - 10,0.0078333333333333
798,1,4,6,1,married,2,0,Moderate,5 - 10,0.0060999999999999
799,0,2,0,1,married,0,1,,5 - 10,0.0053
800,1,2,5,0,,3,0,Few,5 - 10,0.0069333333333333
803,0,1,4,1,married,1,1,Few,5 - 10,0.0086333333333333
804,0,2,4,1,,0,1,Moderate,5 - 10,0.0073333333333333
805,1,0,4,1,divorced,2,1,Moderate,< 5,0.0074333333333333
806,0,3,4,1,single,2,1,Few,< 5,0.0069
807,0,4,2,1,divorced,2,0,Moderate,> 10,0.0042333333333333
808,1,2,2,1,married,2,1,Moderate,5 - 10,0.0078
809,1,1,1,1,married,2,1,Moderate,5 - 10,0.0054666666666666
810,1,0,5,1,married,2,0,Few,5 - 10,0.0039333333333333
811,1,0,2,1,single,2,1,Few,> 10,0.0047333333333333
812,0,2,3,0,married,1,1,Moderate,< 5,0.0060999999999999
813,1,4,5,0,married,2,1,Few,> 10,0.0083666666666666
814,0,2,2,1,married,2,1,,> 10,0.0079666666666666
815,1,1,5,0,married,1,0,Few,5 - 10,0.0090666666666666
817,1,3,1,0,married,1,1,,5 - 10,0.007
818,0,1,2,1,,2,1,Few,5 - 10,0.0066666666666666
819,0,2,5,1,married,2,0,Moderate,< 5,0.0083
820,0,0,5,0,divorced,3,1,Moderate,5 - 10,0.0089
822,1,4,4,0,married,1,1,Few,5 - 10,0.0051333333333333
824,0,2,5,1,widowed,2,0,Moderate,> 10,0.0053333333333333
825,1,2,2,1,single,1,2,,< 5,0.0061666666666666
826,0,2,0,0,,2,1,Moderate,5 - 10,0.0064666666666666
827,0,5,5,1,married,1,1,Few,< 5,0.0069333333333333
829,1,1,5,1,married,1,1,,< 5,0.0057666666666666
830,0,0,4,1,single,1,1,Moderate,> 10,0.0061333333333333
831,0,2,1,0,married,1,2,,5 - 10,0.0084666666666666
832,1,0,1,1,divorced,0,1,Few,> 10,0.0059666666666666
834,1,1,4,1,single,1,1,Few,5 - 10,0.0051666666666666
835,0,2,2,0,single,1,1,Few,5 - 10,0.0066666666666666
836,1,4,2,1,single,1,0,Moderate,> 10,0.0067
837,0,0,2,0,married,1,1,Many,> 10,0.0081666666666666
838,1,1,0,0,divorced,1,1,Few,< 5,0.0055333333333333
840,0,3,2,1,divorced,2,1,Moderate,5 - 10,0.0045666666666666
841,1,2,5,1,married,1,1,,5 - 10,0.0058333333333333
842,0,1,2,0,married,2,0,Few,> 10,0.0034333333333333
843,1,1,4,0,single,2,1,Few,> 10,0.0077
844,0,3,5,0,single,1,1,,< 5,0.0055666666666666
845,1,4,3,1,divorced,2,1,Few,< 5,0.0085666666666666
846,1,2,3,0,married,2,1,Many,5 - 10,0.0087
848,0,2,2,1,married,1,0,Moderate,5 - 10,0.0067333333333333
849,1,3,0,1,single,1,1,,5 - 10,0.0076
850,1,2,3,1,married,0,1,Few,5 - 10,0.0067666666666666
851,0,0,2,1,married,2,1,Moderate,< 5,0.0062
852,0,4,4,1,married,1,0,Few,< 5,0.0087666666666666
853,1,4,5,1,married,0,0,Few,< 5,0.0066666666666666
854,1,2,5,1,,2,1,Few,5 - 10,0.0060333333333333
855,0,1,1,1,married,1,1,,< 5,0.0096
856,1,1,4,1,married,1,0,Few,5 - 10,0.0070666666666666
857,0,2,1,1,married,1,0,Few,5 - 10,0.0076333333333333
858,1,1,2,0,divorced,1,2,Moderate,5 - 10,0.0049666666666666
859,1,2,0,1,married,2,1,Moderate,5 - 10,0.0077333333333333
860,0,2,0,1,divorced,0,1,,5 - 10,0.0054333333333333
861,0,4,3,1,married,2,1,Moderate,> 10,0.0086
862,1,3,1,0,single,2,0,Few,< 5,0.0038333333333333
863,0,2,4,0,single,1,1,Few,< 5,0.0073333333333333
864,1,2,0,1,married,1,1,Moderate,5 - 10,0.0095333333333333
865,1,3,6,0,married,0,0,Moderate,5 - 10,0.0081333333333333
867,1,1,0,1,divorced,1,0,Few,< 5,0.0047333333333333
868,1,4,0,0,married,2,1,Moderate,> 10,0.0076
869,1,2,0,1,married,1,2,Few,> 10,0.0052
870,1,1,2,1,married,2,1,Few,5 - 10,0.0054666666666666
872,1,1,0,0,married,2,1,Few,5 - 10,0.0081333333333333
873,1,4,0,1,married,0,1,Few,< 5,0.0083
874,0,2,1,1,married,2,1,Moderate,< 5,0.0053666666666666
875,1,2,6,1,married,2,0,Many,5 - 10,0.007
876,1,3,4,1,married,2,1,Moderate,5 - 10,0.0082333333333333
877,1,2,5,1,married,2,1,Few,5 - 10,0.0057333333333333
878,0,3,5,1,single,1,0,Moderate,,0.0071666666666666
879,0,5,0,1,married,2,0,Moderate,5 - 10,0.0071333333333333
880,1,2,1,0,married,2,1,Moderate,< 5,0.0062666666666666
881,0,4,1,0,single,1,0,Moderate,< 5,0.0069666666666666
882,0,1,2,1,married,1,1,Moderate,> 10,0.0072
883,1,3,1,1,married,2,1,Few,> 10,0.0048666666666666
884,0,4,0,1,single,0,1,,< 5,0.0049
885,0,2,0,0,married,2,0,,5 - 10,0.0072666666666666
886,0,4,0,0,married,1,1,,> 10,0.0099
888,0,3,4,1,married,2,0,Moderate,5 - 10,0.0069333333333333
889,1,3,2,1,divorced,2,0,Moderate,< 5,0.0046333333333333
890,0,4,4,0,married,1,0,Few,5 - 10,0.0089
891,0,4,0,1,married,1,1,Few,5 - 10,0.0089
892,0,0,3,1,married,2,1,Few,,0.0064333333333333
893,1,3,5,0,divorced,2,1,,> 10,0.0080333333333333
894,0,4,0,1,divorced,0,1,Moderate,< 5,0.006
895,0,4,6,1,divorced,1,0,Moderate,5 - 10,0.0034666666666666
896,1,1,2,1,,1,1,Moderate,5 - 10,0.0031
897,0,1,5,0,single,1,1,Moderate,< 5,0.0072666666666666
898,1,3,6,0,married,2,0,Moderate,< 5,0.0059333333333333
899,0,3,5,0,single,2,1,Few,5 - 10,0.0075
900,1,3,3,1,married,2,0,Moderate,5 - 10,0.0086
901,0,2,3,1,married,2,1,Few,5 - 10,0.0076
902,0,0,2,0,married,2,1,,< 5,0.0039666666666666
903,0,3,1,0,divorced,2,1,,5 - 10,0.0097666666666666
904,0,3,5,1,divorced,1,1,Moderate,5 - 10,0.008
905,1,3,6,1,single,0,1,Few,< 5,0.0076333333333333
